AirportID,IataCode,IcaoCode,Name,City,Country,Timezone,Dst
6712,AKP,PAKP,Anaktuvuk Pass Airport,Anaktuvuk Pass,United States,-9,A
6713,ANV,PANV,Anvik Airport,Anvik,United States,-9,A
6714,ATK,PATQ,Atqasuk Edward Burnell Sr Memorial Airport,Atqasuk,United States,-9,A
6715,GAM,PAGM,Gambell Airport,Gambell,United States,-9,A
6716,HPB,PAHP,Hooper Bay Airport,Hooper Bay,United States,-9,A
6717,KAL,PAKV,Kaltag Airport,Kaltag,United States,-9,A
6718,KSM,PASM,St Mary's Airport,St Mary's,United States,-9,A
6719,KVL,PAVL,Kivalina Airport,Kivalina,United States,-9,A
6720,MYU,PAMY,Mekoryuk Airport,Mekoryuk,United States,-9,A
6722,RBY,PARY,Ruby Airport,Ruby,United States,-9,A
6723,SHH,PASH,Shishmaref Airport,Shishmaref,United States,-9,A
6724,SVA,PASA,Savoonga Airport,Savoonga,United States,-9,A
6725,WTK,PAWN,Noatak Airport,Noatak,United States,-9,A
6726,OMC,RPVO,Ormoc Airport,Ormoc City,Philippines,8,N
6727,YPX,CYPX,Puvirnituq Airport,Puvirnituq,Canada,-5,A
6728,YTQ,CYTQ,Tasiujaq Airport,Tasiujaq,Canada,-5,A
6729,ARC,PARC,Arctic Village Airport,Arctic Village,United States,-9,A
6730,QOW,DNIM,Sam Mbakwe International Airport,Imo,Nigeria,1,N
6731,FON,MRAN,Arenal Airport,La Fortuna/San Carlos,Costa Rica,-6,U
6732,TMU,MRTR,Tambor Airport,Nicoya,Costa Rica,-6,U
6733,CYZ,RPUY,Cauayan Airport,Cauayan,Philippines,8,N
6734,KVK,ULMK,Kirovsk-Apatity Airport,Apatity,Russia,3,N
6735,GVR,SBGV,Coronel Altino Machado de Oliveira Airport,Governador Valadares,Brazil,-3,S
6736,KPC,PAPC,Port Clarence Coast Guard Station,Port Clarence,United States,-9,A
6737,PJA,ESUP,Pajala Airport,Pajala,Sweden,1,E
6738,QBC,CYBD,Bella Coola Airport,Bella Coola,Canada,-8,A
6739,HGR,KHGR,Hagerstown Regional Richard A Henson Field,Hagerstown,United States,-5,A
6740,ACR,SKAC,Araracuara Airport,Araracuara,Colombia,-5,U
6741,GOP,VEGK,Gorakhpur Airport,Gorakhpur,India,5.5,N
6742,SDP,PASD,Sand Point Airport,Sand Point,United States,-9,A
6743,HMI,ZWHM,Hami Airport,Hami,China,8,U
6744,WUZ,ZGWZ,Wuzhou Changzhoudao Airport,Wuzhou,China,8,U
6745,TBH,RPVU,Tugdan Airport,Romblon,Philippines,8,N
6746,ACP,OITM,Sahand Airport,Maragheh,Iran,3.5,E
6747,GBT,OING,Gorgan Airport,Gorgan,Iran,3.5,E
6748,IIL,OICI,Ilam Airport,Ilam,Iran,3.5,E
6749,PFQ,OITP,Parsabade Moghan Airport,Parsabad,Iran,3.5,E
6752,TCG,ZWTC,Tacheng Airport,Tacheng,China,8,U
6753,MQM,LTCR,Mardin Airport,Mardin,Turkey,3,E
6754,AFS,UTSN,Sugraly Airport,Zarafshan,Uzbekistan,5,U
6755,DRG,PADE,Deering Airport,Deering,United States,-9,A
6756,LEN,LELN,Leon Airport,Leon,Spain,1,E
6757,RGS,LEBG,Burgos Airport,Burgos,Spain,1,E
6758,EGM,AGGS,Sege Airport,Sege,Solomon Islands,11,U
6759,CQD,OIFS,Shahrekord Airport,Shahre Kord,Iran,3.5,E
6760,DHM,VIGG,Kangra Airport,Kangra,India,5.5,N
6761,NDC,VAND,Nanded Airport,Nanded,India,5.5,N
6762,SLV,VISM,Shimla Airport,Shimla,India,5.5,N
6763,IGG,PAIG,Igiugig Airport,Igiugig,United States,-9,A
6764,KNW,PANW,New Stuyahok Airport,New Stuyahok,United States,-9,A
6765,KVC,PAVC,King Cove Airport,King Cove,United States,-9,A
6766,PTH,PAPH,Port Heiden Airport,Port Heiden,United States,-9,A
6767,TOG,PATG,Togiak Airport,Togiak Village,United States,-9,A
6768,EGN,HSGN,Geneina Airport,Geneina,Sudan,3,U
6769,LKH,WBGL,Long Akah Airport,Long Akah,Malaysia,8,N
6771,WLH,NVSW,Walaha Airport,Walaha,Vanuatu,11,U
6772,CHG,ZYCY,Chaoyang Airport,Chaoyang,China,8,U
6773,UAS,HKSB,Buffalo Spring,Samburu South,Kenya,3,U
6774,BHG,MHBL,Brus Laguna Airport,Brus Laguna,Honduras,-6,U
6775,YVB,CYVB,Bonaventure Airport,Bonaventure,Canada,-5,A
6776,SKT,OPST,Sialkot Airport,Sialkot,Pakistan,5,N
6777,PDP,SULS,Capitan Corbeta CA Curbelo International Airport,Punta del Este,Uruguay,-3,S
6778,WVB,FYWB,Walvis Bay Airport,Walvis Bay,Namibia,1,S
6779,MPA,FYKM,Katima Mulilo Airport,Mpacha,Namibia,1,S
6780,AOE,LTBY,Anadolu Airport,Eskissehir,Turkey,3,E
6781,CKZ,LTBH,Çanakkale Airport,Canakkale,Turkey,3,E
6782,MSR,LTCK,Muş Airport,Mus,Turkey,3,E
6783,NOP,LTCM,Sinop Airport,Sinop,Turkey,3,E
6784,TEQ,LTBU,Tekirdağ Çorlu Airport,Çorlu,Turkey,3,E
6785,YEI,LTBR,Bursa Yenişehir Airport,Yenisehir,Turkey,3,E
6786,LSS,TFFS,Terre-de-Haut Airport,Les Saintes,Guadeloupe,-4,U
6787,KMV,VYKL,Kalay Airport,Kalemyo,Myanmar,6.5,U
6788,VQS,TJCG,Vieques Airport,Vieques Island,Puerto Rico,-4,U
6789,YIF,CYIF,St Augustin Airport,St-Augustin,Canada,-4,A
6790,HDM,OIHH,Hamadan Airport,Hamadan,Iran,3.5,E
6791,MRQ,RPUW,Marinduque Airport,Gasan,Philippines,8,N
6792,GFN,YGFN,Grafton Airport,Grafton,Australia,10,U
6793,OAG,YORG,Orange Airport,Orange,Australia,10,U
6794,TRO,YTRE,Taree Airport,Taree,Australia,10,U
6795,COQ,ZMCD,Choibalsan Airport,Choibalsan,Mongolia,8,U
6797,HOH,LOIH,Hohenems-Dornbirn Airport,Hohenems,Austria,1,E
6800,ESC,KESC,Delta County Airport,Escanaba,United States,-5,A
6803,YAK,PAYA,Yakutat Airport,Yakutat,United States,-9,A
6805,GUL,YGLB,Goulburn Airport,Goulburn,Australia,10,O
6806,CES,YCNK,Cessnock Airport,Cessnock,Australia,10,O
6807,NSO,YSCO,Scone Airport,Scone,Australia,10,O
6808,DGE,YMDG,Mudgee Airport,Mudgee,Australia,10,O
6809,MTL,YMND,Maitland Airport,Maitland,Australia,10,O
6814,CPX,TJCP,Benjamin Rivera Noriega Airport,Culebra Island,Puerto Rico,-4,U
6825,MWA,KMWA,Williamson County Regional Airport,Marion,United States,-6,A
6829,OCN,KOKB,Oceanside Municipal Airport,Fraser Island,Australia,-8,O
6832,KIK,ORKK,Kirkuk Air Base,Kirkuk,Iraq,3,N
6833,XJD,OTBH,Al Udeid Air Base,Doha,Qatar,3,N
6834,GBZ,NZGB,Great Barrier Aerodrome,Claris,New Zealand,12,Z
6837,IMT,KIMT,Ford Airport,Iron Mountain,United States,-6,A
6839,AET,PFAL,Allakaket Airport,Allakaket,United States,-9,A
6844,MGC,KMGC,Michigan City Municipal Airport,Michigan City,United States,-6,A
6845,SWD,PAWD,Seward Airport,Seward,United States,-9,U
6849,GRM,KCKC,Grand Marais Cook County Airport,Grand Marais,United States,-6,U
6853,AUW,KAUW,Wausau Downtown Airport,Wausau,United States,-6,U
6859,MYP,UTAM,Mary Airport,Mary,Turkmenistan,5,U
6867,MVA,BIRL,Reykjahlíð Airport,Myvatn,Iceland,0,N
6868,QSA,LELL,Sabadell Airport,Sabadell,Spain,1,E
6870,WSY,YWHI,Whitsunday Island Airport,Airlie Beach,Australia,10,O
6871,MIE,KMIE,Delaware County Johnson Field,Muncie,United States,-5,U
6873,LAF,KLAF,Purdue University Airport,Lafayette,United States,-5,A
6877,VGT,KVGT,North Las Vegas Airport,Las Vegas,United States,-8,U
6878,ENW,KENW,Kenosha Regional Airport,Kenosha,United States,-6,A
6880,MTJ,KMTJ,Montrose Regional Airport,Montrose CO,United States,-7,A
6881,RIW,KRIW,Riverton Regional Airport,Riverton WY,United States,-7,A
6883,PDT,KPDT,Eastern Oregon Regional At Pendleton Airport,Pendleton,United States,-8,A
6886,LYM,EGMK,Lympne Airport,Lympne,United Kingdom,0,E
6887,PKH,LGHL,Porto Cheli Airport,Porto Heli,Greece,2,E
6897,KTR,YPTN,Tindal Airport,Katherine,Australia,9.5,O
6899,NOA,YSNW,Nowra Airport,Nowra,Australia,10,O
6905,UCK,UKLC,Lutsk Airport,Lutsk,Ukraine,2,U
6906,CEJ,UKRR,Chernihiv Shestovitsa Airport,Chernigov,Ukraine,2,E
6908,BQT,UMBB,Brest Airport,Brest,Belarus,3,E
6909,OSH,KOSH,Wittman Regional Airport,Oshkosh,United States,-6,A
6911,AGE,EDWG,Wangerooge Airport,Wangerooge,Germany,1,E
6915,BXG,YBDG,Bendigo Airport,Bendigo,Australia,10,U
6916,EAT,KEAT,Pangborn Memorial Airport,Wenatchee,United States,-8,A
6917,ARE,TJAB,Antonio Nery Juarbe Pol Airport,Arecibo,Puerto Rico,-4,N
6918,RIN,AGRC,Ringi Cove Airport,Ringi Cove,Solomon Islands,11,U
6922,KCK,UIKK,Kirensk Airport,Kirensk,Russia,8,N
6924,UKX,UITT,Ust-Kut Airport,Ust-Kut,Russia,8,N
6926,RMT,NTAM,Rimatara Airport,Rimatara,French Polynesia,-10,U
6928,QLS,LSGL,Lausanne-Blécherette Airport,Lausanne,Switzerland,1,E
6930,ZJI,LSZL,Locarno Airport,Locarno,Switzerland,1,E
6931,QNC,LSGN,Neuchatel Airport,Neuchatel,Switzerland,1,E
6932,TGK,URRT,Taganrog Yuzhny Airport,Taganrog,Russia,3,N
6933,GDZ,URKG,Gelendzhik Airport,Gelendzhik,Russia,3,N
6934,ZIA,UUBW,Zhukovsky International Airport,Ramenskoe,Russia,3,N
6940,IAR,UUDL,Tunoshna Airport,Yaroslavl,Russia,3,N
6943,OHE,ZYMH,Gu-Lian Airport,Mohe County,China,8,U
6944,JNG,ZLJN,Jining Qufu Airport,Jining,China,8,U
6945,DRK,MRDK,Drake Bay Airport,Puntarenas,Costa Rica,-6,N
6946,AAT,ZWAT,Altay Air Base,Altay,China,8,U
6947,TZL,LQTZ,Tuzla International Airport,Null,Bosnia and Herzegovina,1,E
6948,FWH,KNFW,NAS Fort Worth JRB/Carswell Field,Dallas,United States,-6,A
6949,NYT,VYEL,Naypyidaw Airport,Naypyidaw,Burma,6.5,U
6952,VBP,VYBP,Bokpyinn Airport,Bokepyin,Burma,6.5,U
6954,NZH,ZBMZ,Manzhouli Xijiao Airport,Manzhouli,China,8,U
6955,WUA,ZBUH,Wuhai Airport,Wuhai,China,8,U
6956,GYY,KGYY,Gary Chicago International Airport,Gary,United States,-6,A
6957,BRD,KBRD,Brainerd Lakes Regional Airport,Brainerd,United States,-6,U
6958,LWB,KLWB,Greenbrier Valley Airport,Lewisburg,United States,-5,U
6959,PGV,KPGV,Pitt Greenville Airport,Greenville,United States,-5,A
6960,CYF,PACK,Chefornak Airport,Chefornak,United States,-9,A
6961,OXR,KOXR,Oxnard Airport,Oxnard,United States,-8,A
6962,BKG,KBBG,Branson Airport,Branson,United States,-6,A
6963,TEN,ZUTR,Tongren Fenghuang Airport,Tongren,China,8,U
6964,JGS,ZSJA,Jinggangshan Airport,Jian,China,8,U
6967,NIU,NTKN,Naiu Airport,Niau,French Polynesia,-10,U
6968,SCH,KSCH,Schenectady County Airport,Scotia NY,United States,-5,A
6969,NBC,UWKE,Begishevo Airport,Nizhnekamsk,Russia,3,N
6972,QRW,DNSU,Warri Airport,Osubi,Nigeria,1,U
6974,IAO,RPNS,Siargao Airport,Siargao,Philippines,8,N
6975,LGO,EDWL,Langeoog Airport,Langeoog,Germany,1,E
6985,NLP,FANS,Nelspruit Airport,Nelspruit,South Africa,2,U
6986,CKC,UKKE,Cherkasy International Airport,Cherkassy,Ukraine,2,E
6989,UST,KSGJ,Northeast Florida Regional Airport,St. Augustine Airport,United States,-5,A
6990,NLV,UKON,Mykolaiv International Airport,Nikolayev,Ukraine,2,E
6991,RHP,VNRC,Ramechhap Airport,Ramechhap,Nepal,5.75,U
6992,STS,KSTS,Charles M. Schulz Sonoma County Airport,Santa Rosa,United States,-8,A
6993,ISM,KISM,Kissimmee Gateway Airport,Kissimmee,United States,-5,A
6994,LCQ,KLCQ,Lake City Gateway Airport,Lake City,United States,-5,A
6998,LGU,KLGU,Logan-Cache Airport,Logan,United States,-7,A
6999,BMC,KBMC,Brigham City Regional Airport,Brigham City,United States,-7,A
7001,ASE,KASE,Aspen-Pitkin Co/Sardy Field,Aspen,United States,-7,A
7003,ULV,UWLL,Ulyanovsk Baratayevka Airport,Ulyanovsk,Russia,4,N
7009,ERV,KERV,Kerrville Municipal Louis Schreiner Field,Kerrville,United States,-6,A
7011,GED,KGED,Sussex County Airport,Georgetown,United States,-5,A
7012,ZSW,CZSW,Prince Rupert/Seal Cove Seaplane Base,Prince Rupert,Canada,-8,A
7013,GBD,KGBD,Great Bend Municipal Airport,Great Bend,United States,-6,A
7014,HYS,KHYS,Hays Regional Airport,Hays,United States,-6,A
7015,SUS,KSUS,Spirit of St Louis Airport,Null,United States,-6,A
7016,LYU,KELO,Ely Municipal Airport,Ely,United States,-6,A
7017,GPZ,KGPZ,Grand Rapids Itasca Co-Gordon Newstrom field,Grand Rapids MN,United States,-6,A
7018,TVF,KTVF,Thief River Falls Regional Airport,Thief River Falls,United States,-6,A
7019,EGV,KEGV,Eagle River Union Airport,Eagle River,United States,-6,A
7020,ARV,KARV,Lakeland-Noble F. Lee Memorial field,Minocqua - Woodruff,United States,-6,A
7022,YBV,CYBV,Berens River Airport,Berens River,Canada,-6,A
7025,AVX,KAVX,Catalina Airport,Catalina Island,United States,-8,A
7026,MHV,KMHV,Mojave Airport,Mojave,United States,-8,A
7027,ZIN,LSMI,Interlaken Air Base,Interlaken,Switzerland,1,E
7030,INQ,EIIR,Inisheer Aerodrome,Inisheer,Ireland,0,E
7033,SWT,UNSS,Strezhevoy Airport,Strezhevoy,Russia,7,N
7035,HUT,KHUT,Hutchinson Municipal Airport,Hutchinson,United States,-6,A
7036,OAI,OAIX,Bagram Air Base,Kabul,Afghanistan,4.5,U
7037,AKH,OEPS,Prince Sultan Air Base,Al Kharj,Saudi Arabia,3,N
7042,STJ,KSTJ,Rosecrans Memorial Airport,Rosecrans,United States,-6,A
7048,VOK,KVOK,Volk Field,Camp Douglas,United States,-6,A
7051,GUC,KGUC,Gunnison Crested Butte Regional Airport,Gunnison,United States,-7,A
7052,SIA,ZLSN,Xi'an Xiguan Airport,Xi\'AN,China,8,U
7053,TOA,KTOA,Zamperini Field,Torrance,United States,-8,A
7054,MBL,KMBL,Manistee Co Blacker Airport,Manistee,United States,-5,A
7056,PGD,KPGD,Charlotte County Airport,Punta Gorda,United States,-5,A
7058,WFK,KFVE,Northern Aroostook Regional Airport,Frenchville,United States,-5,A
7059,JHW,KJHW,Chautauqua County-Jamestown Airport,Jamestown,United States,-5,A
7060,YTM,CYFJ,La Macaza / Mont-Tremblant International Inc Airport,Mont-Tremblant,Canada,-5,A
7061,SME,KSME,Lake Cumberland Regional Airport,Somerset,United States,-5,A
7062,SHD,KSHD,Shenandoah Valley Regional Airport,Weyers Cave,United States,-5,A
7063,DVL,KDVL,Devils Lake Regional Airport,Devils Lake,United States,-6,A
7064,DIK,KDIK,Dickinson Theodore Roosevelt Regional Airport,Dickinson,United States,-7,A
7065,SDY,KSDY,Sidney - Richland Regional Airport,Sidney,United States,-7,A
7066,CDR,KCDR,Chadron Municipal Airport,Chadron,United States,-7,A
7067,AIA,KAIA,Alliance Municipal Airport,Alliance,United States,-7,A
7068,MCK,KMCK,Mc Cook Ben Nelson Regional Airport,McCook,United States,-6,A
7069,MTH,KMTH,The Florida Keys Marathon Airport,Marathon,United States,-5,A
7070,GDV,KGDV,Dawson Community Airport,Glendive,United States,-7,A
7071,OLF,KOLF,L M Clayton Airport,Wolf Point,United States,-7,A
7072,WYS,KWYS,Yellowstone Airport,West Yellowstone,United States,-7,A
7073,ALS,KALS,San Luis Valley Regional Bergman Field,Alamosa,United States,-7,A
7074,CNY,KCNY,Canyonlands Field,Moab,United States,-7,A
7075,ELY,KELY,Ely Airport Yelland Field,Ely,United States,-8,A
7076,VEL,KVEL,Vernal Regional Airport,Vernal,United States,-7,A
7077,RUI,KSRR,Sierra Blanca Regional Airport,Ruidoso,United States,-7,A
7078,SOW,KSOW,Show Low Regional Airport,Show Low,United States,-7,A
7079,MYL,KMYL,McCall Municipal Airport,McCall,United States,-7,A
7080,SMN,KSMN,Lemhi County Airport,Salmon,United States,-7,A
7081,MMH,KMMH,Mammoth Yosemite Airport,Mammoth Lakes,United States,-8,A
7082,FRD,KFHR,Friday Harbor Airport,Friday Harbor,United States,-8,A
7083,ESD,KORS,Orcas Island Airport,Eastsound,United States,-8,A
7085,AST,KAST,Astoria Regional Airport,Astoria,United States,-8,A
7086,ONP,KONP,Newport Municipal Airport,Newport,United States,-8,A
7087,EMK,PAEM,Emmonak Airport,Emmonak,United States,-9,A
7088,UNK,PAUN,Unalakleet Airport,Unalakleet,United States,-9,A
7089,UUK,PAKU,Ugnu-Kuparuk Airport,Kuparuk,United States,-9,A
7090,SHX,PAHX,Shageluk Airport,Shageluk,United States,-9,A
7091,CHU,PACH,Chuathbaluk Airport,Chuathbaluk,United States,-9,A
7092,NUI,PAQT,Nuiqsut Airport,Nuiqsut,United States,-9,A
7093,EEK,PAEE,Eek Airport,Eek,United States,-9,A
7094,KUK,PFKA,Kasigluk Airport,Kasigluk,United States,-9,A
7095,KWT,PFKW,Kwethluk Airport,Kwethluk,United States,-9,A
7096,KWK,PAGG,Kwigillingok Airport,Kwigillingok,United States,-9,A
7097,MLL,PADM,Marshall Don Hunter Sr Airport,Marshall,United States,-9,A
7098,RSH,PARS,Russian Mission Airport,Russian Mission,United States,-9,A
7101,KGK,PAJZ,Koliganek Airport,Koliganek,United States,-9,A
7103,KMO,PAMB,Manokotak Airport,Manokotak,United States,-9,A
7105,CIK,PACI,Chalkyitsik Airport,Chalkyitsik,United States,-9,A
7106,EAA,PAEG,Eagle Airport,Eagle,United States,-9,A
7107,HUS,PAHU,Hughes Airport,Hughes,United States,-9,A
7108,HSL,PAHL,Huslia Airport,Huslia,United States,-9,A
7111,NUL,PANU,Nulato Airport,Nulato,United States,-9,A
7114,VEE,PAVE,Venetie Airport,Venetie,United States,-9,A
7115,WBQ,PAWB,Beaver Airport,Beaver,United States,-9,A
7116,CEM,PACE,Central Airport,Central,United States,-9,A
7117,SHG,PAGH,Shungnak Airport,Shungnak,United States,-9,A
7120,IYK,KIYK,Inyokern Airport,Inyokern,United States,-8,A
7121,VIS,KVIS,Visalia Municipal Airport,Visalia,United States,-8,A
7122,MCE,KMCE,Merced Regional Macready Field,Merced,United States,-8,A
7123,CYR,SUCA,Laguna de Los Patos International Airport,Colonia,Uruguay,-3,U
7125,CPQ,SDAM,Amarais Airport,Campinas,Brazil,-3,S
7126,GYR,KGYR,Phoenix Goodyear Airport,Goodyear,United States,-7,N
7128,TWB,YTWB,Toowoomba Airport,Toowoomba,Australia,10,N
7129,BBL,YLLE,Ballera Airport,Ballera,Australia,10,N
7131,AYK,UAUR,Arkalyk North Airport,Arkalyk,Kazakhstan,6,U
7135,AGN,PAGN,Angoon Seaplane Base,Angoon,United States,-9,A
7136,ELV,PAEL,Elfin Cove Seaplane Base,Elfin Cove,United States,-9,A
7140,FNR,PANR,Funter Bay Seaplane Base,Funter Bay,United States,-9,A
7142,HNH,PAOH,Hoonah Airport,Hoonah,United States,-9,A
7146,MTM,PAMM,Metlakatla Seaplane Base,Metakatla,United States,-9,A
7148,HYG,PAHY,Hydaburg Seaplane Base,Hydaburg,United States,-9,A
7154,EGX,PAII,Egegik Airport,Egegik,United States,-9,A
7157,KPV,PAPE,Perryville Airport,Perryville,United States,-9,A
7158,PIP,PAPN,Pilot Point Airport,Pilot Point,United States,-9,A
7159,WSN,PFWS,South Naknek Nr 2 Airport,South Naknek,United States,-9,A
7160,AKK,PAKH,Akhiok Airport,Akhiok,United States,-9,A
7161,KYK,PAKY,Karluk Airport,Karluk,United States,-9,A
7162,KLN,PALB,Larsen Bay Airport,Larsen Bay,United States,-9,A
7177,ABL,PAFM,Ambler Airport,Ambler,United States,-9,A
7178,BKC,PABL,Buckland Airport,Buckland,United States,-9,A
7179,IAN,PAIK,Bob Baker Memorial Airport,Kiana,United States,-9,A
7180,OBU,PAOB,Kobuk Airport,Kobuk,United States,-9,A
7181,ORV,PFNO,Robert (Bob) Curtis Memorial Airport,Noorvik,United States,-9,A
7182,WLK,PASK,Selawik Airport,Selawik,United States,-9,A
7183,KTS,PFKT,Brevig Mission Airport,Brevig Mission,United States,-9,A
7184,ELI,PFEL,Elim Airport,Elim,United States,-9,A
7185,GLV,PAGL,Golovin Airport,Golovin,United States,-9,A
7186,TLA,PATE,Teller Airport,Teller,United States,-9,A
7187,WAA,PAIW,Wales Airport,Wales,United States,-9,A
7188,WMO,PAWM,White Mountain Airport,White Mountain,United States,-9,A
7190,KKA,PAKK,Koyuk Alfred Adams Airport,Koyuk,United States,-9,A
7191,SMK,PAMK,St Michael Airport,St. Michael,United States,-9,A
7192,SKK,PFSH,Shaktoolik Airport,Shaktoolik,United States,-9,A
7194,TNC,PATC,Tin City Long Range Radar Station Airport,Tin City,United States,-9,A
7195,AKB,PAAK,Atka Airport,Atka,United States,-10,A
7196,IKO,PAKO,Nikolski Air Station,Nikolski,United States,-9,A
7198,CYT,PACY,Yakataga Airport,Yakataga,United States,-9,A
7199,AUK,PAUK,Alakanuk Airport,Alakanuk,United States,-9,A
7201,KPN,PAKI,Kipnuk Airport,Kipnuk,United States,-9,A
7202,KFP,PAKF,False Pass Airport,False Pass,United States,-9,A
7203,NLG,PAOU,Nelson Lagoon Airport,Nelson Lagoon,United States,-9,A
7204,PML,PAAL,Port Moller Airport,Cold Bay,United States,-9,A
7205,KLW,PAKW,Klawock Airport,Klawock,United States,-9,A
7206,KWN,PAQH,Quinhagak Airport,Quinhagak,United States,-9,A
7207,KOT,PFKO,Kotlik Airport,Kotlik,United States,-9,A
7208,KYU,PFKU,Koyukuk Airport,Koyukuk,United States,-9,A
7209,SCM,PACM,Scammon Bay Airport,Scammon Bay,United States,-9,A
7210,NNL,PANO,Nondalton Airport,Nondalton,United States,-9,A
7213,KKH,PADY,Kongiganak Airport,Kongiganak,United States,-9,A
7214,NIB,PAFS,Nikolai Airport,Nikolai,United States,-9,A
7217,AKI,PFAK,Akiak Airport,Akiak,United States,-9,A
7220,AIN,PAWI,Wainwright Airport,Wainwright,United States,-9,A
7221,APZ,SAHZ,Zapala Airport,ZAPALA,Argentina,-3,N
7222,RDS,SAHS,Rincon De Los Sauces Airport,Rincon de los Sauces,Argentina,-3,N
7226,PNT,SCNT,Tte. Julio Gallardo Airport,Puerto Natales,Chile,-4,S
7229,SGV,SAVS,Sierra Grande Airport,Sierra Grande,Argentina,-3,N
7230,IGB,SAVJ,Cabo F.A.A. H. R. Bordón Airport,Ingeniero Jacobacci,Argentina,-3,N
7233,NCN,PFCB,Chenega Bay Airport,Chenega,United States,-9,A
7235,TKJ,PFTO,Tok Junction Airport,Tok,United States,-9,A
7236,IRC,PACR,Circle City /New/ Airport,Circle,United States,-9,A
7240,SLQ,PASL,Sleetmute Airport,Sleetmute,United States,-9,A
7245,LMA,PAMH,Minchumina Airport,Lake Minchumina,United States,-9,A
7246,MLY,PAML,Manley Hot Springs Airport,Manley Hot Springs,United States,-9,A
7252,YSO,CCD4,Postville Airport,Postville,Canada,-4,A
7253,YWB,CYKG,Kangiqsujuaq (Wakeham Bay) Airport,Kangiqsujuaq,Canada,-5,A
7254,YTF,CYTF,Alma Airport,Alma,Canada,-5,A
7255,YGV,CYGV,Havre St Pierre Airport,Havre-Saint-Pierre,Canada,-5,A
7256,YXK,CYXK,Rimouski Airport,Rimouski,Canada,-5,A
7259,XTL,CYBQ,Tadoule Lake Airport,Tadoule Lake,Canada,-6,A
7260,XLB,CZWH,Lac Brochet Airport,Lac Brochet,Canada,-6,A
7261,XSI,CZSN,South Indian Lake Airport,South Indian Lake,Canada,-6,A
7262,YBT,CYBT,Brochet Airport,Brochet,Canada,-6,A
7263,ZGR,CZGR,Little Grand Rapids Airport,Little Grand Rapids,Canada,-6,A
7264,YCR,CYCR,Cross Lake (Charlie Sinclair Memorial) Airport,Cross Lake,Canada,-6,A
7265,YRS,CYRS,Red Sucker Lake Airport,Red Sucker Lake,Canada,-6,A
7266,YOP,CYOP,Rainbow Lake Airport,Rainbow Lake,Canada,-7,A
7267,YBY,CYBF,Bonnyville Airport,Bonnyville,Canada,-7,A
7268,ZNA,CAC8,Nanaimo Harbour Water Airport,Nanaimo,Canada,-8,A
7269,YGG,CAX6,Ganges Seaplane Base,Ganges,Canada,-8,A
7273,YDT,CZBB,Boundary Bay Airport,Boundary Bay,Canada,-8,A
7274,YLY,CYNJ,Langley Airport,Langley Township,Canada,-8,A
7277,YFJ,CFJ2,Wekweètì Airport,Wekweeti,Canada,-7,A
7291,RNI,MNCI,Corn Island,Corn Island,Nicaragua,-6,U
7292,BZA,MNBZ,San Pedro Airport,Bonanza,Nicaragua,-6,U
7293,RFS,MNRT,Rosita Airport,Rosita,Nicaragua,-6,U
7294,SIU,MNSI,Siuna,Siuna,Nicaragua,-6,U
7295,WSP,MNWP,Waspam Airport,Waspam,Nicaragua,-6,U
7296,NCR,MNSC,San Carlos,San Carlos,Nicaragua,-6,U
7297,PLD,MRCR,Playa Samara/Carrillo Airport,Carrillo,Costa Rica,-6,U
7301,COZ,MDCZ,Constanza - Expedición 14 de Junio National Airport,Constanza,Dominican Republic,-4,U
7302,NEG,MKNG,Negril Airport,Negril,Jamaica,-5,U
7307,NRR,TJRV,José Aponte de la Torre Airport,Ceiba,Puerto Rico,-4,A
7309,SPB,VI22,Charlotte Amalie Harbor Seaplane Base,Charlotte Amalie,Virgin Islands,-4,A
7311,ARR,SAVR,D. Casimiro Szlapelis Airport,Alto Rio Senguer,Argentina,-3,N
7312,JSM,SAWS,Jose De San Martin Airport,Jose de San Martin,Argentina,-3,N
7313,UYU,SLUY,Uyuni Airport,Uyuni,Bolivia,-4,U
7317,RBQ,SLRQ,Rurenabaque Airport,Rerrenabaque,Bolivia,-4,U
7320,ABF,NGAB,Abaiang Airport,Abaiang Atoll,Kiribati,12,U
7325,ABN,SMBN,Albina Airport,Albina,Suriname,-3,U
7330,DRJ,SMDA,Drietabbetje Airport,Drietabbetje,Suriname,-3,U
7334,MOJ,SMMO,Moengo Airstrip,Moengo,Suriname,-3,U
7335,ICK,SMNI,Nieuw Nickerie Airport,Nieuw Nickerie,Suriname,-3,U
7336,OEM,SMPA,Vincent Fayks Airport,Paloemeu,Suriname,-3,U
7339,SMZ,SMST,Stoelmanseiland Airport,Stoelmans Eiland,Suriname,-3,U
7340,TOT,SMCO,Totness Airport,Totness,Suriname,-3,U
7341,AGI,SMWA,Wageningen Airstrip,Wageningen,Suriname,-3,U
7346,ORJ,SYOR,Orinduik Airport,Orinduik,Guyana,-4,U
7347,NAI,SYAN,Annai Airport,Annai,Guyana,-4,U
7349,IMB,SYIB,Imbaimadai Airport,Imbaimadai,Guyana,-4,U
7350,KAR,SYKM,Kamarang Airport,Kamarang,Guyana,-4,U
7351,USI,SYMB,Mabaruma Airport,Mabaruma,Guyana,-4,U
7352,MHA,SYMD,Mahdia Airport,Mahdia,Guyana,-4,U
